time,open,high,low,close,volume,Index
2024-03-19,236.68,238.39,235.35,236.16,82578800,HNXINDEX
2024-03-20,236.17,238.03,235.28,238.03,75715100,HNXINDEX
2024-03-21,238.03,241.22,237.51,241.14,162768400,HNXINDEX
2024-03-22,241.21,243.59,240.54,241.68,119614100,HNXINDEX
2024-03-25,241.68,243.75,239.75,240.81,128452400,HNXINDEX
2024-03-26,240.47,242.03,237.91,242.03,82720100,HNXINDEX
2024-03-27,242.05,243.89,241.61,242.85,77853600,HNXINDEX
2024-03-28,242.83,244.34,242.69,243.92,83648200,HNXINDEX
2024-03-29,243.93,244.43,242.58,242.58,76128100,HNXINDEX
2024-04-01,242.53,243.38,240.79,242.9,96767900,HNXINDEX
2024-04-02,242.32,245.91,241.19,245.9,121104700,HNXINDEX
2024-04-03,245.9,246.85,243.36,243.96,119437600,HNXINDEX
2024-04-04,243.97,244.16,241.51,242.44,99164800,HNXINDEX
2024-04-05,242.33,242.72,239.68,239.68,126655900,HNXINDEX
2024-04-08,239.68,240.29,238.08,238.08,79482100,HNXINDEX
2024-04-09,238.08,240.36,237.74,240.36,79308800,HNXINDEX
2024-04-10,240.36,240.94,238.5,238.79,56588200,HNXINDEX
2024-04-11,238.39,239.36,236.9,239.07,75084900,HNXINDEX
2024-04-12,239.07,241.34,238.51,241.34,75692000,HNXINDEX
2024-04-15,241.34,242.24,229.71,229.71,163264000,HNXINDEX
2024-04-16,229.71,230.18,224.42,228.83,134870800,HNXINDEX
2024-04-17,228.83,230.1,225.8,226.2,79632700,HNXINDEX
2024-04-19,225.11,226.2,218.88,220.8,127430200,HNXINDEX
2024-04-22,221.48,225.84,221.05,225.31,75054400,HNXINDEX
2024-04-23,224.41,225.64,221.12,222.63,67978000,HNXINDEX
2024-04-24,222.63,228.04,219.45,227.87,80523500,HNXINDEX
2024-04-25,227.94,228.1,225.84,227.57,55023100,HNXINDEX
2024-04-26,227.57,228.11,225.88,226.82,60371900,HNXINDEX
2024-05-02,226.83,227.51,225.67,227.49,47157600,HNXINDEX
2024-05-03,227.44,229.17,227.22,228.22,55505200,HNXINDEX
2024-05-06,228.23,232.32,228.23,232.29,79613900,HNXINDEX
2024-05-07,232.33,232.98,231.57,232.96,69268200,HNXINDEX
2024-05-08,230.84,234.87,230.84,234.52,100331500,HNXINDEX
2024-05-09,234.46,236.33,234.15,234.58,81519000,HNXINDEX
2024-05-10,234.53,235.86,233.02,235.68,89215600,HNXINDEX
2024-05-13,235.68,237.18,234.82,236.36,76975200,HNXINDEX
2024-05-14,236.42,238.04,236.08,236.95,83070300,HNXINDEX
2024-05-15,237.08,239.62,237.06,238.78,114837000,HNXINDEX
2024-05-16,238.86,241.16,238.86,240.02,99755500,HNXINDEX
2024-05-17,240.02,241.55,240.0,241.54,99349300,HNXINDEX
2024-05-20,242.23,244.48,242.13,242.57,100241000,HNXINDEX
2024-05-21,241.48,243.29,238.55,243.29,107697000,HNXINDEX
2024-05-22,241.11,246.23,240.99,245.15,135232900,HNXINDEX
2024-05-23,245.02,246.92,244.19,246.91,101924300,HNXINDEX
2024-05-24,246.95,246.95,238.9,241.72,146437300,HNXINDEX
2024-05-27,239.66,243.12,239.65,242.83,64839600,HNXINDEX
2024-05-28,242.83,245.64,241.37,245.58,77542700,HNXINDEX
2024-05-29,245.24,247.18,243.41,244.15,94001000,HNXINDEX
2024-05-30,243.74,244.22,239.96,244.01,136837500,HNXINDEX
2024-05-31,244.01,244.57,242.62,243.09,74852400,HNXINDEX
2024-06-03,242.82,245.09,242.82,244.72,99120400,HNXINDEX
2024-06-04,244.67,245.81,243.96,244.32,82021300,HNXINDEX
2024-06-05,244.33,246.02,244.09,244.49,88695400,HNXINDEX
2024-06-06,244.03,245.53,243.26,244.18,63352000,HNXINDEX
2024-06-07,244.18,245.49,243.95,244.99,75865800,HNXINDEX
2024-06-10,244.01,246.53,243.64,245.58,77542400,HNXINDEX
2024-06-11,245.58,247.07,244.18,246.41,86955500,HNXINDEX
2024-06-12,245.03,248.31,244.56,248.31,76681200,HNXINDEX
2024-06-13,246.71,249.53,246.65,248.36,73710000,HNXINDEX
2024-06-14,248.36,249.07,243.97,243.97,105893300,HNXINDEX
2024-06-17,243.95,245.3,242.57,243.16,68204900,HNXINDEX
2024-06-18,241.1,244.71,241.1,244.43,51941300,HNXINDEX
2024-06-19,244.38,245.02,242.6,243.57,57862700,HNXINDEX
2024-06-20,243.34,245.01,241.94,243.97,66545500,HNXINDEX
2024-06-21,243.85,245.32,243.62,244.36,70937100,HNXINDEX
2024-06-24,242.3,245.36,238.16,239.74,109851000,HNXINDEX
2024-06-25,239.34,240.79,236.75,240.19,45959100,HNXINDEX
2024-06-26,239.45,240.47,237.78,239.68,47876700,HNXINDEX
2024-06-27,238.99,240.11,238.07,240.07,46615600,HNXINDEX
2024-06-28,240.05,240.27,236.51,237.59,66381900,HNXINDEX
2024-07-01,237.36,238.57,235.88,238.56,47959400,HNXINDEX
2024-07-02,238.22,240.92,237.74,240.8,40052000,HNXINDEX
2024-07-03,240.53,241.9,237.53,241.43,42603700,HNXINDEX
2024-07-04,241.42,242.78,241.02,241.88,45036700,HNXINDEX
2024-07-05,242.02,242.44,240.32,242.31,58031500,HNXINDEX
2024-07-08,242.19,243.86,241.79,243.15,60759200,HNXINDEX
2024-07-09,243.04,245.83,242.87,245.66,66725300,HNXINDEX
2024-07-10,244.29,246.45,244.06,244.54,57472300,HNXINDEX
2024-07-11,242.59,246.54,242.59,245.39,62565600,HNXINDEX
2024-07-12,245.34,246.16,243.94,245.02,51232900,HNXINDEX
2024-07-15,244.22,245.86,243.24,244.84,50461200,HNXINDEX
2024-07-16,244.1,246.37,241.12,244.91,58936700,HNXINDEX
2024-07-17,244.91,246.22,238.37,240.9,87811700,HNXINDEX
2024-07-18,240.9,242.49,239.02,242.49,50063100,HNXINDEX
2024-07-19,242.48,242.79,239.35,240.52,63423200,HNXINDEX
2024-07-22,240.52,240.75,236.17,238.38,80324100,HNXINDEX
2024-07-23,238.38,239.03,234.59,234.6,50771700,HNXINDEX
2024-07-24,234.37,236.17,231.48,236.17,57637800,HNXINDEX
2024-07-25,236.23,236.34,234.04,235.25,34558000,HNXINDEX
2024-07-26,234.53,236.66,234.2,236.66,32777400,HNXINDEX
2024-07-29,236.66,238.49,236.64,237.52,44557000,HNXINDEX
2024-07-30,237.28,238.14,234.53,235.87,54239900,HNXINDEX
2024-07-31,235.87,236.9,234.06,235.36,45488200,HNXINDEX
2024-08-01,235.22,236.06,227.99,229.23,95567800,HNXINDEX
2024-08-02,228.77,231.71,226.16,231.56,56487200,HNXINDEX
2024-08-05,231.56,231.56,221.33,222.71,82649000,HNXINDEX
2024-08-06,222.71,226.54,221.59,226.46,57425500,HNXINDEX
2024-08-07,225.96,228.05,224.99,227.95,38520800,HNXINDEX
2024-08-08,226.47,229.26,225.99,226.73,51375800,HNXINDEX
2024-08-09,226.73,229.41,226.26,229.38,50126400,HNXINDEX
2024-08-12,228.02,230.77,228.0,230.77,39341200,HNXINDEX
2024-08-13,230.53,231.16,228.71,230.18,42302900,HNXINDEX
2024-08-14,229.04,231.65,228.22,229.68,38082300,HNXINDEX
2024-08-15,229.67,229.93,227.08,228.54,35969500,HNXINDEX
2024-08-16,227.2,235.18,226.68,235.15,86909100,HNXINDEX
2024-08-19,234.84,236.65,233.55,236.01,52914300,HNXINDEX
2024-08-20,235.83,237.96,233.89,237.31,68186200,HNXINDEX
2024-08-21,236.41,238.42,236.38,238.42,57139700,HNXINDEX
2024-08-22,237.46,239.0,235.63,238.47,59039900,HNXINDEX
2024-08-23,240.29,240.29,237.01,240.07,64918200,HNXINDEX
2024-08-26,240.3,241.8,238.83,238.97,55497200,HNXINDEX
2024-08-27,238.02,239.53,235.88,238.91,44578900,HNXINDEX
2024-08-28,237.5,239.24,236.67,238.23,54070900,HNXINDEX
2024-08-29,237.93,238.74,234.52,237.88,33581600,HNXINDEX
2024-08-30,237.87,238.43,236.68,237.56,48410400,HNXINDEX
2024-09-04,237.58,237.58,235.09,236.14,48540800,HNXINDEX
2024-09-05,236.14,237.1,234.08,234.96,42984800,HNXINDEX
2024-09-06,234.95,235.06,232.25,234.65,43746900,HNXINDEX
2024-09-09,234.49,234.76,232.45,233.46,52094000,HNXINDEX
2024-09-10,232.56,234.5,230.85,231.69,51397400,HNXINDEX
2024-09-11,231.6,231.92,229.78,231.45,38584900,HNXINDEX
2024-09-12,231.11,232.83,229.41,231.9,34369500,HNXINDEX
2024-09-13,231.01,232.61,228.84,232.42,43453600,HNXINDEX
2024-09-16,232.42,232.97,230.15,230.84,39487000,HNXINDEX
2024-09-17,229.59,232.4,229.05,232.3,45035000,HNXINDEX
2024-09-18,232.3,233.67,229.66,232.95,57261900,HNXINDEX
2024-09-19,230.98,233.78,229.27,233.77,42418800,HNXINDEX
2024-09-20,233.77,235.7,233.13,234.3,57076300,HNXINDEX
2024-09-23,234.31,234.74,233.13,233.38,41373000,HNXINDEX
2024-09-24,233.41,234.34,232.76,234.32,40314400,HNXINDEX
2024-09-25,232.61,236.17,231.77,235.84,71630900,HNXINDEX
2024-09-26,235.49,236.42,234.04,235.92,51304700,HNXINDEX
2024-09-27,236.05,237.18,235.23,235.71,64727900,HNXINDEX
2024-09-30,235.66,236.02,234.33,234.91,52650900,HNXINDEX
2024-10-01,234.86,237.45,234.53,236.05,78389500,HNXINDEX
2024-10-02,236.05,236.19,234.29,235.05,53645500,HNXINDEX
2024-10-03,235.04,235.82,232.44,233.35,70043500,HNXINDEX
2024-10-04,233.35,234.03,232.56,232.67,52066600,HNXINDEX
2024-10-07,232.66,233.9,230.92,232.47,40503400,HNXINDEX
2024-10-08,231.62,233.23,229.46,231.52,65332600,HNXINDEX
2024-10-09,231.53,232.33,230.52,231.77,41752000,HNXINDEX
2024-10-10,231.17,232.87,229.16,231.29,43510700,HNXINDEX
2024-10-11,231.29,231.77,230.75,231.37,40022700,HNXINDEX
2024-10-14,231.24,232.45,230.38,230.72,38405900,HNXINDEX
2024-10-15,230.72,231.47,228.45,228.95,50967300,HNXINDEX
2024-10-16,228.83,229.37,227.84,228.26,33526700,HNXINDEX
2024-10-17,226.89,230.12,226.55,230.12,50091700,HNXINDEX
2024-10-18,228.41,230.69,227.04,229.21,34792300,HNXINDEX
2024-10-21,228.49,229.37,227.24,227.43,42138000,HNXINDEX
2024-10-22,227.25,227.84,224.82,225.5,52812000,HNXINDEX
2024-10-23,225.2,226.51,224.71,226.5,40064900,HNXINDEX
2024-10-24,225.61,227.04,224.13,224.69,34605200,HNXINDEX
2024-10-25,224.69,225.48,224.12,224.63,36270600,HNXINDEX
2024-10-28,223.94,225.21,222.73,224.59,35406400,HNXINDEX
2024-10-29,224.59,226.06,224.25,225.56,37139600,HNXINDEX
2024-10-30,225.22,226.57,224.63,225.88,40530500,HNXINDEX
2024-10-31,225.99,226.81,224.62,226.36,35990900,HNXINDEX
2024-11-01,226.35,226.39,224.56,225.41,38209700,HNXINDEX
